timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
137.040000,-4.799334,0.673709,0.525055,-3.247484,3.926207,-0.165965,3.603745,0.691020
137.080000,-4.790851,0.678691,0.536856,-3.237772,3.924639,-0.154164,3.598365,0.691020
137.140000,-4.778147,0.686406,0.554563,-3.223065,3.922487,-0.136457,3.590334,0.691020
137.180000,-4.769688,0.691713,0.566134,-3.213164,3.921186,-0.124886,3.585005,0.691020
137.240000,-4.757016,0.699918,0.583011,-3.198170,3.919433,-0.108009,3.577049,0.691020
137.300000,-4.744367,0.708410,0.599269,-3.183011,3.917915,-0.091751,3.569140,0.691020
137.340000,-4.735940,0.714231,0.609726,-3.172807,3.917030,-0.081294,3.563889,0.691020
137.380000,-4.727532,0.720169,0.619908,-3.162544,3.916247,-0.071112,3.558666,0.691020
137.440000,-4.714923,0.729310,0.634588,-3.147001,3.915255,-0.056432,3.550862,0.691020
137.480000,-4.706543,0.735541,0.644025,-3.136572,3.914716,-0.046995,3.545696,0.691020
137.540000,-4.693989,0.745102,0.657639,-3.120805,3.914083,-0.033381,3.537986,0.691020
137.580000,-4.685641,0.751608,0.666382,-3.110226,3.913776,-0.024638,3.532880,0.691020
137.640000,-4.673290,0.761448,0.679166,-3.086118,3.892388,-0.032794,3.510256,0.711960
137.680000,-4.665304,0.767956,0.688545,-3.075821,3.892098,-0.023415,3.505242,0.711960
137.740000,-4.653349,0.777938,0.702794,-3.060248,3.891844,-0.009166,3.497768,0.711960
137.780000,-4.645404,0.784732,0.712070,-3.049794,3.891797,0.000110,3.492825,0.711960
137.840000,-4.633514,0.795136,0.725480,-3.033996,3.891906,0.013520,3.485462,0.711960
137.880000,-4.625606,0.802210,0.734039,-3.023387,3.892095,0.022079,3.480588,0.711960
137.940000,-4.613772,0.813021,0.746304,-3.007364,3.892548,0.034344,3.473332,0.711960
138.000000,-4.601966,0.824066,0.757842,-2.991210,3.893198,0.045882,3.466137,0.711960
138.040000,-4.594103,0.831562,0.765099,-2.980360,3.893736,0.053139,3.461369,0.711960
138.100000,-4.582346,0.842970,0.775442,-2.964006,3.894691,0.063482,3.454276,0.711960
138.140000,-4.574513,0.850698,0.781916,-2.953027,3.895425,0.069956,3.449577,0.711960
138.180000,-4.566698,0.858508,0.788097,-2.942008,3.896232,0.076137,3.444907,0.711960
138.240000,-4.554994,0.870380,0.796823,-2.925391,3.897573,0.084863,3.437951,0.711960
138.280000,-4.547187,0.878411,0.802204,-2.914234,3.898553,0.090244,3.433336,0.711960
138.340000,-4.535511,0.890579,0.809753,-2.897444,3.900137,0.097793,3.426471,0.711960
138.380000,-4.527735,0.898782,0.814450,-2.886198,3.901267,0.102490,3.421924,0.711960
138.440000,-4.516081,0.911217,0.820974,-2.869251,3.903067,0.109014,3.415145,0.711960
138.480000,-4.508309,0.919595,0.824946,-2.857894,3.904333,0.112986,3.410650,0.711960
138.540000,-4.496664,0.932271,0.830385,-2.840796,3.906321,0.118425,3.403950,0.711960
138.580000,-4.488901,0.940794,0.833687,-2.829350,3.907703,0.121727,3.399508,0.711960
138.640000,-4.477317,0.953614,0.838331,-2.802925,3.906804,0.101941,3.394837,0.736390
138.680000,-4.469693,0.962120,0.841872,-2.791564,3.907986,0.105482,3.390316,0.736390
138.740000,-4.458265,0.974987,0.847166,-2.774456,3.909843,0.110776,3.383578,0.736390
138.780000,-4.450651,0.983634,0.850474,-2.763006,3.911136,0.114084,3.379114,0.736390
138.840000,-4.439230,0.996708,0.854990,-2.745764,3.913152,0.118600,3.372458,0.736390
138.880000,-4.431615,1.005488,0.857690,-2.734225,3.914543,0.121300,3.368046,0.736390
138.940000,-4.420185,1.018752,0.861274,-2.716849,3.916694,0.124884,3.361461,0.736390
138.980000,-4.412559,1.027652,0.863337,-2.705221,3.918166,0.126947,3.357093,0.736390
139.040000,-4.401116,1.041071,0.866024,-2.687731,3.920423,0.129634,3.350576,0.736390
139.080000,-4.393476,1.050068,0.867530,-2.676027,3.921958,0.131140,3.346249,0.736390
139.140000,-4.382008,1.063620,0.869429,-2.658429,3.924297,0.133039,3.339790,0.736390
139.180000,-4.374348,1.072700,0.870419,-2.646656,3.925878,0.134029,3.335498,0.736390
139.240000,-4.362839,1.086369,0.871529,-2.628948,3.928277,0.135139,3.329086,0.736390
139.280000,-4.355155,1.095510,0.872059,-2.617116,3.929889,0.135669,3.324828,0.736390
139.340000,-4.343603,1.109268,0.872518,-2.599317,3.932323,0.136128,3.318460,0.736390
139.380000,-4.335892,1.118456,0.872601,-2.587433,3.933952,0.136211,3.314231,0.736390
139.440000,-4.324351,1.132206,0.872442,-2.569648,3.936388,0.136052,3.307933,0.736390
139.480000,-4.316673,1.141351,0.872146,-2.557817,3.938006,0.135756,3.303764,0.736390
139.540000,-4.305172,1.155033,0.871435,-2.540107,3.940419,0.135045,3.297549,0.736390
139.580000,-4.297513,1.164132,0.870795,-2.528322,3.942017,0.134405,3.293431,0.736390
139.640000,-4.286034,1.177745,0.869605,-2.510674,3.944393,0.133215,3.287286,0.736390
139.680000,-4.278385,1.186796,0.868667,-2.498928,3.945962,0.132277,3.283209,0.736390
139.740000,-4.266908,1.200341,0.867067,-2.490746,3.957440,0.146033,3.279687,0.721034
139.780000,-4.259353,1.209230,0.865392,-2.488079,3.967579,0.159714,3.278094,0.705678
139.840000,-4.248266,1.222192,0.860583,-2.475477,3.974284,0.162583,3.273651,0.698000
139.880000,-4.240911,1.230707,0.856048,-2.464369,3.976081,0.158048,3.270042,0.698000
139.940000,-4.229787,1.243431,0.848597,-2.447669,3.978679,0.150597,3.264587,0.698000
139.980000,-4.222304,1.251881,0.843478,-2.436506,3.980344,0.145478,3.260918,0.698000
140.040000,-4.210974,1.264511,0.835725,-2.419708,3.982738,0.137725,3.255364,0.698000
140.080000,-4.203350,1.272899,0.830530,-2.408477,3.984265,0.132530,3.251627,0.698000
140.140000,-4.191813,1.285430,0.822718,-2.391584,3.986450,0.124718,3.245972,0.698000
140.200000,-4.180152,1.297897,0.814884,-2.374638,3.988507,0.116884,3.240257,0.698000
140.240000,-4.172306,1.306176,0.809650,-2.363306,3.989808,0.111650,3.236412,0.698000
140.280000,-4.164407,1.314424,0.804409,-2.351954,3.991051,0.106409,3.232541,0.698000
140.340000,-4.152455,1.326742,0.796531,-2.334880,3.992806,0.098531,3.226682,0.698000
140.380000,-4.144418,1.334917,0.791268,-2.323468,3.993904,0.093268,3.222742,0.698000
140.440000,-4.132256,1.347125,0.783357,-2.306305,3.995441,0.085357,3.216780,0.698000
140.480000,-4.124079,1.355226,0.778072,-2.294834,3.996392,0.080072,3.212770,0.698000
140.540000,-4.111709,1.367320,0.770128,-2.277585,3.997707,0.072128,3.206704,0.698000
140.580000,-4.103393,1.375343,0.764821,-2.266057,3.998509,0.066821,3.202625,0.698000
140.640000,-4.090814,1.387318,0.756844,-2.248724,3.999600,0.058844,3.196453,0.698000
140.680000,-4.082356,1.395264,0.751514,-2.237137,4.000252,0.053514,3.192302,0.698000
140.740000,-4.069568,1.407118,0.743502,-2.219722,4.001114,0.045502,3.186024,0.698000
140.780000,-4.060974,1.414979,0.738149,-2.208085,4.001613,0.040149,3.181804,0.698000
140.840000,-4.048076,1.426617,0.729802,-2.222848,4.006565,0.056232,3.160315,0.673570
140.880000,-4.039548,1.434195,0.722918,-2.211456,4.007169,0.049348,3.156282,0.673570
140.940000,-4.026624,1.445456,0.710361,-2.194330,4.007909,0.036791,3.150154,0.673570
140.980000,-4.017904,1.452890,0.701426,-2.182877,4.008280,0.027856,3.146004,0.673570
141.040000,-4.004655,1.463928,0.687784,-2.165637,4.008643,0.014214,3.139676,0.673570
141.080000,-3.995705,1.471213,0.678603,-2.154096,4.008754,0.005033,3.135384,0.673570
141.140000,-3.982061,1.482059,0.664886,-2.136667,4.008721,-0.008684,3.128817,0.673570
141.180000,-3.972629,1.489391,0.656852,-2.124722,4.008568,-0.016718,3.124262,0.673570
141.240000,-3.958353,1.500284,0.647201,-2.106769,4.008177,-0.026369,3.117353,0.673570
