timestamp,cpu_percent,memory_mb
0.001964569091796875,0.0,1424.4296875
1.0022797584533691,16.0,1612.1171875
2.002635955810547,17.3,1712.7265625
3.003007411956787,20.9,2240.171875
4.003364324569702,45.5,2299.7734375
5.003877401351929,59.6,2122.9375
6.004434823989868,60.8,2143.01171875
7.005126953125,65.4,2192.0859375
8.005508184432983,68.9,2230.63671875
9.0059175491333,63.5,2217.90625
10.006295919418335,61.5,2220.15234375
11.006762266159058,66.4,2272.29296875
12.007273197174072,68.9,2335.0390625
13.007850646972656,62.3,2316.5546875
14.00827431678772,57.5,2250.23828125
15.008697748184204,58.0,2250.484375
16.009166955947876,58.6,2250.47265625
17.009653568267822,57.0,2251.4140625
18.01013684272766,66.3,2336.3984375
19.010461568832397,60.2,2357.4765625
20.01082420349121,56.9,2359.69140625
21.011255025863647,57.6,2356.6796875
22.013030290603638,58.2,2357.11328125
23.015430450439453,61.0,2355.984375
24.015782833099365,59.0,2357.55859375
25.016173362731934,59.1,2359.9921875
26.0165057182312,63.3,2359.390625
27.01692795753479,59.7,2360.84765625
28.01736307144165,60.4,2361.07421875
29.01774501800537,59.9,2322.20703125
30.018067836761475,62.0,2361.41015625
31.018446683883667,61.6,2362.84765625
32.018789529800415,59.4,2365.3203125
33.01918053627014,59.2,2365.3203125
34.01965951919556,59.2,2365.80078125
35.02004075050354,59.0,2330.44921875
36.02042031288147,63.1,2366.46875
37.02091193199158,59.6,2367.6953125
38.021384716033936,61.0,2345.01171875
39.02185010910034,62.6,2368.140625
40.02269911766052,60.7,2337.1953125
41.023085832595825,62.8,2365.04296875
42.02356767654419,63.7,2365.3125
43.02438282966614,59.8,2326.4453125
44.0247745513916,62.1,2364.9296875
45.025105476379395,62.7,2366.40234375
46.025463342666626,60.1,2367.3671875
47.025806188583374,59.8,2331.36328125
48.02619981765747,61.9,2366.3046875
49.02657771110535,60.9,2368.02734375
50.02690076828003,63.9,2369.453125
51.02730655670166,60.0,2326.8515625
52.027703285217285,63.1,2367.109375
53.02807354927063,63.2,2355.07421875
54.0284628868103,60.7,2361.9140625
55.029037952423096,59.5,2362.66015625
56.02936029434204,60.4,2332.50390625
57.02977252006531,63.2,2363.0859375
58.03009653091431,63.2,2339.90234375
59.03046441078186,62.3,2361.4765625
60.03077220916748,61.9,2342.66015625
61.03114938735962,60.7,2360.57421875
62.03162693977356,62.3,2351.08203125
63.0320827960968,60.3,2322.78125
64.03248691558838,62.2,2360.39453125
65.03305745124817,60.3,2362.3203125
66.03343439102173,62.1,2351.5703125
67.03379678726196,59.6,2322.28125
68.0363130569458,61.5,2362.03125
69.0366759300232,62.2,2340.765625
70.03709244728088,62.4,2322.80078125
71.0375485420227,62.4,2363.55859375
72.0379638671875,62.4,2341.09375
73.03876495361328,62.1,2366.28125
74.03913497924805,62.3,2347.515625
75.03951954841614,61.7,2331.9375
76.03999614715576,62.3,2361.640625
77.04045939445496,61.2,2337.71484375
78.04089975357056,61.9,2361.2890625
79.0413191318512,62.0,2365.51171875
80.04167199134827,59.0,2327.2109375
81.04206871986389,61.9,2360.18359375
82.04239058494568,59.4,2361.6953125
83.04273104667664,62.9,2349.58203125
84.04317283630371,61.3,2324.47265625
85.0435299873352,63.2,2358.92578125
86.04388308525085,62.0,2339.9609375
87.044260263443,61.4,2322.88671875
88.04460573196411,62.1,2352.5078125
89.04515337944031,59.9,2335.26953125
90.04552674293518,62.2,2360.8515625
91.04588150978088,62.5,2342.4140625
92.04624819755554,61.9,2324.46875
93.04660320281982,62.2,2364.30859375
94.04754066467285,59.6,2365.1484375
95.04791808128357,61.1,2340.45703125
96.04818773269653,62.0,2326.70703125
97.04868173599243,62.8,2362.640625
98.04909634590149,61.0,2339.640625
99.04952478408813,61.9,2365.7578125
100.04984593391418,64.5,2367.0625
101.05023121833801,57.8,2367.75
102.05058407783508,58.2,2368.7421875
103.05091762542725,59.1,2370.0078125
104.05129861831665,61.0,2345.3125
105.05191135406494,61.8,2368.7890625
106.05249881744385,63.2,2368.77734375
107.0529797077179,60.4,2369.48828125
108.05608320236206,61.9,2350.32421875
109.05645179748535,62.2,2335.015625
110.05701661109924,62.4,2374.0546875
111.05746269226074,60.2,2347.3515625
112.05790853500366,63.0,2373.1640625
113.05860900878906,63.1,2371.609375
114.05894541740417,59.1,2372.2890625
115.05944037437439,59.4,2373.03515625
116.05982089042664,60.7,2346.43359375
117.06019330024719,62.1,2373.82421875
118.06058049201965,59.7,2375.3046875
119.06448554992676,61.6,2351.5625
120.06483030319214,60.5,2372.5546875
121.06536316871643,59.2,2373.546875
122.06566739082336,60.2,2343.4609375
123.06608653068542,61.0,2372.453125
124.06835198402405,58.6,2373.68359375
125.06870436668396,60.1,2344.0234375
126.06910061836243,61.8,2371.28515625
127.0693871974945,60.8,2351.0234375
128.0697844028473,60.8,2370.66015625
129.07018303871155,62.6,2369.57421875
130.07071733474731,59.3,2330.0078125
131.0710437297821,59.3,2330.53515625
132.07151412963867,58.5,2330.62890625
133.07202672958374,58.4,2331.06640625
134.07245469093323,59.0,2331.5859375
135.0729377269745,58.8,2332.359375
