timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
36.140000,0.684559,3.652040,1.400263,0.009886,3.714790,1.585233,0.677585,0.184970
36.180000,0.685897,3.659833,1.401383,0.009767,3.722696,1.586353,0.679046,0.184970
36.240000,0.687887,3.671529,1.403063,0.009573,3.734559,1.588033,0.681237,0.184970
36.280000,0.689204,3.679332,1.404183,0.009432,3.742471,1.589153,0.682698,0.184970
36.340000,0.691163,3.691044,1.405864,0.009204,3.754343,1.590834,0.684891,0.184970
36.380000,0.692459,3.698856,1.406986,0.009041,3.762261,1.591956,0.686353,0.184970
36.440000,0.694387,3.710583,1.408669,0.008779,3.774142,1.593639,0.688548,0.184970
36.480000,0.695662,3.718406,1.409791,0.008594,3.782066,1.594761,0.690012,0.184970
36.540000,0.697559,3.730147,1.411475,0.008299,3.793956,1.596445,0.692208,0.184970
36.580000,0.698813,3.737980,1.412599,0.008091,3.801885,1.597569,0.693672,0.184970
36.640000,0.700679,3.749736,1.414284,0.007762,3.813784,1.599254,0.695870,0.184970
36.680000,0.701912,3.757578,1.415409,0.007532,3.821719,1.600379,0.697336,0.184970
36.740000,0.703745,3.769350,1.417096,0.007169,3.833627,1.602066,0.699535,0.184970
36.780000,0.704957,3.777202,1.418221,0.006917,3.841568,1.603191,0.701002,0.184970
36.840000,0.706759,3.788988,1.419910,0.006520,3.853484,1.604880,0.703203,0.184970
36.880000,0.707909,3.796580,1.421158,0.006254,3.861159,1.606128,0.704621,0.184970
36.940000,0.709255,3.805607,1.425128,0.005917,3.870279,1.610098,0.706305,0.184970
36.980000,0.710141,3.811774,1.431977,0.005733,3.874739,1.614344,0.707217,0.182367
37.040000,0.710495,3.814357,1.438114,0.005526,3.879108,1.623084,0.707936,0.184970
37.080000,0.710661,3.815626,1.445528,0.005456,3.880386,1.630498,0.708172,0.184970
37.140000,0.710683,3.815805,1.459049,0.005444,3.880566,1.644019,0.708206,0.184970
37.180000,0.710683,3.815805,1.469663,0.005444,3.880566,1.654633,0.708206,0.184970
37.240000,0.710683,3.815805,1.487985,0.005444,3.880566,1.672955,0.708206,0.184970
37.280000,0.710683,3.815805,1.501799,0.005444,3.880566,1.686769,0.708206,0.184970
37.340000,0.710683,3.815805,1.524920,0.005444,3.880566,1.709890,0.708206,0.184970
37.380000,0.710683,3.815805,1.541934,0.005444,3.880566,1.726904,0.708206,0.184970
37.440000,0.710683,3.815805,1.569856,0.005444,3.880566,1.754826,0.708206,0.184970
37.480000,0.710683,3.815805,1.590070,0.005444,3.880566,1.775040,0.708206,0.184970
37.540000,0.710683,3.815805,1.622791,0.005444,3.880566,1.807761,0.708206,0.184970
37.580000,0.710683,3.815805,1.646205,0.005444,3.880566,1.831175,0.708206,0.184970
37.640000,0.710683,3.815805,1.683698,0.005444,3.880566,1.868668,0.708206,0.184970
37.680000,0.710683,3.815805,1.710280,0.005444,3.880566,1.895250,0.708206,0.184970
37.740000,0.710683,3.815805,1.752553,0.005444,3.880566,1.937523,0.708206,0.184970
37.780000,0.710683,3.815805,1.782336,0.005444,3.880566,1.967306,0.708206,0.184970
37.840000,0.710683,3.815805,1.829363,0.005444,3.880566,2.014333,0.708206,0.184970
37.880000,0.710683,3.815805,1.861363,0.005444,3.880566,2.046333,0.708206,0.184970
37.940000,0.710683,3.815805,1.909363,0.005444,3.880566,2.094333,0.708206,0.184970
37.980000,0.710683,3.815805,1.941363,0.005444,3.880566,2.126333,0.708206,0.184970
38.040000,0.710629,3.815930,1.989211,0.005368,3.880679,2.174181,0.708226,0.184970
38.080000,0.710280,3.816677,2.020221,0.004888,3.881349,2.205191,0.708350,0.184970
38.140000,0.709030,3.819112,2.064444,0.003212,3.883513,2.249414,0.708750,0.184970
38.180000,0.707656,3.821579,2.092342,0.001407,3.885685,2.277312,0.709152,0.184970
38.240000,0.704694,3.826492,2.131781,-0.002408,3.889969,2.316751,0.709945,0.184970
38.280000,0.702075,3.830544,2.156480,-0.005727,3.893470,2.341450,0.710594,0.184970
38.340000,0.697145,3.837692,2.191119,-0.011888,3.899590,2.376089,0.711730,0.184970
38.380000,0.693316,3.842930,2.212585,-0.016615,3.904034,2.397555,0.712556,0.184970
38.440000,0.686910,3.851232,2.242472,-0.014438,3.911017,2.427442,0.703892,0.184970
38.480000,0.682225,3.857015,2.260771,-0.020107,3.915839,2.445741,0.704791,0.184970
38.540000,0.674651,3.865954,2.286122,-0.029196,3.923232,2.471092,0.706174,0.184970
38.580000,0.667929,3.873519,2.309008,-0.034766,3.927581,2.486669,0.704772,0.177661
38.640000,0.664061,3.877711,2.322681,-0.041767,3.932842,2.507651,0.707978,0.184970
38.680000,0.660143,3.881849,2.335058,-0.046380,3.936188,2.520028,0.708609,0.184970
38.740000,0.654137,3.888010,2.351666,-0.053416,3.941139,2.536636,0.709545,0.184970
38.780000,0.650061,3.892079,2.362464,-0.058172,3.944389,2.547434,0.710161,0.184970
38.840000,0.643834,3.898129,2.378552,-0.065405,3.949191,2.563522,0.711075,0.184970
38.880000,0.639614,3.902122,2.389222,-0.070288,3.952340,2.574192,0.711675,0.184970
38.940000,0.633176,3.908052,2.405142,-0.077706,3.956985,2.590112,0.712564,0.184970
38.980000,0.628810,3.911969,2.415689,-0.082718,3.960032,2.600659,0.713149,0.184970
39.040000,0.622160,3.917778,2.431414,-0.090323,3.964519,2.616384,0.714014,0.184970
39.080000,0.617656,3.921610,2.441834,-0.095454,3.967457,2.626804,0.714583,0.184970
39.140000,0.610797,3.927294,2.457362,-0.103242,3.971783,2.642332,0.715424,0.184970
39.180000,0.606152,3.931044,2.467635,-0.108498,3.974614,2.652605,0.715976,0.184970
39.240000,0.599087,3.936598,2.482941,-0.116464,3.978775,2.667911,0.716793,0.184970
39.280000,0.594308,3.940258,2.493069,-0.121834,3.981493,2.678039,0.717328,0.184970
39.340000,0.587040,3.945680,2.508146,-0.129975,3.985486,2.693116,0.718120,0.184970
39.380000,0.582128,3.949250,2.518114,-0.135460,3.988092,2.703084,0.718639,0.184970
39.440000,0.574661,3.954536,2.532941,-0.143772,3.991914,2.717911,0.719405,0.184970
39.480000,0.569617,3.958015,2.542737,-0.149370,3.994406,2.727707,0.719907,0.184970
39.540000,0.561947,3.963168,2.557278,-0.157857,3.998061,2.742248,0.720649,0.184970
39.580000,0.556773,3.966554,2.566883,-0.163565,4.000437,2.751853,0.721135,0.184970
39.640000,0.548920,3.971561,2.581161,-0.172205,4.003914,2.766131,0.721850,0.184970
39.680000,0.543621,3.974852,2.590584,-0.178019,4.006174,2.775554,0.722319,0.184970
39.740000,0.535579,3.979716,2.604569,-0.186818,4.009476,2.789539,0.723010,0.184970
39.780000,0.530153,3.982913,2.613788,-0.192740,4.011620,2.798758,0.723463,0.184970
39.840000,0.521927,3.987633,2.627455,-0.201693,4.014747,2.812425,0.724128,0.184970
39.880000,0.516384,3.990731,2.636466,-0.207712,4.016773,2.821436,0.724564,0.184970
39.940000,0.507980,3.995305,2.649822,-0.216814,4.019723,2.834792,0.725205,0.184970
39.980000,0.502319,3.998305,2.658616,-0.222930,4.021631,2.843586,0.725624,0.184970
40.040000,0.493740,4.002733,2.671637,-0.232177,4.024405,2.856607,0.726240,0.184970
40.080000,0.487964,4.005635,2.680204,-0.238388,4.026196,2.865174,0.726643,0.184970
40.140000,0.479215,4.009916,2.692880,-0.247775,4.028795,2.877850,0.727235,0.184970
40.180000,0.473328,4.012720,2.701213,-0.254078,4.030468,2.886183,0.727622,0.184970
40.240000,0.464414,4.016853,2.713533,-0.263599,4.032892,2.898503,0.728190,0.184970
40.280000,0.458418,4.019560,2.721624,-0.269991,4.034450,2.906594,0.728561,0.184970
40.340000,0.449345,4.023546,2.733579,-0.285152,4.030390,2.960429,0.734528,0.226850
40.380000,0.443105,4.026215,2.741057,-0.296566,4.017944,3.009787,0.739717,0.268730
40.440000,0.433163,4.030369,2.750168,-0.309243,4.009630,3.039838,0.742696,0.289670
40.480000,0.426279,4.033191,2.754674,-0.316646,4.010368,3.044344,0.743276,0.289670
40.540000,0.415906,4.037383,2.760338,-0.327785,4.011423,3.050008,0.744144,0.289670
40.580000,0.408965,4.040151,2.763875,-0.335227,4.012093,3.053545,0.744721,0.289670
40.640000,0.398517,4.044265,2.769003,-0.346415,4.013051,3.058673,0.745586,0.289670
40.680000,0.391530,4.046983,2.772334,-0.353888,4.013660,3.062004,0.746162,0.289670
40.740000,0.381014,4.051023,2.777214,-0.365119,4.014528,3.066884,0.747025,0.289670
40.780000,0.373982,4.053692,2.780392,-0.372621,4.015077,3.070062,0.747600,0.289670
40.840000,0.363401,4.057661,2.785049,-0.383894,4.015859,3.074719,0.748464,0.289670
40.880000,0.356326,4.060284,2.788080,-0.391424,4.016351,3.077750,0.749039,0.289670
40.940000,0.345682,4.064185,2.792520,-0.402738,4.017049,3.082190,0.749903,0.289670
40.980000,0.338564,4.066764,2.795403,-0.410296,4.017488,3.085073,0.750480,0.289670
41.040000,0.327860,4.070599,2.799617,-0.421650,4.018106,3.089287,0.751346,0.289670
41.080000,0.320702,4.073136,2.802354,-0.429234,4.018493,3.092024,0.751925,0.289670
41.140000,0.309940,4.076910,2.806356,-0.440626,4.019035,3.096026,0.752794,0.289670
41.180000,0.302746,4.079405,2.808956,-0.448233,4.019372,3.098626,0.753375,0.289670
41.240000,0.291928,4.083120,2.812755,-0.459661,4.019841,3.102425,0.754249,0.289670
41.280000,0.284698,4.085577,2.815216,-0.467292,4.020131,3.104886,0.754833,0.289670
41.340000,0.273748,4.089261,2.818532,-0.490635,4.005965,-3.133103,0.768908,0.331550
41.380000,0.266176,4.091792,2.819451,-0.498618,4.005893,-3.132184,0.769603,0.331550
41.440000,0.254808,4.095583,2.819916,-0.510601,4.005777,-3.131719,0.770660,0.331550
41.480000,0.247226,4.098109,2.820041,-0.518593,4.005697,-3.131595,0.771374,0.331550
41.540000,0.235850,4.101898,2.820146,-0.530582,4.005577,-3.131489,0.772461,0.331550
41.580000,0.228264,4.104423,2.820192,-0.538577,4.005496,-3.131443,0.773196,0.331550
41.640000,0.216884,4.108212,2.820243,-0.550570,4.005374,-3.131392,0.774314,0.331550
