timestamp,cpu_percent,memory_mb
0.0019147396087646484,0.0,1384.921875
1.0023524761199951,18.7,1551.125
2.002743721008301,10.5,1630.8515625
3.003131628036499,20.6,2123.4921875
4.0036115646362305,38.6,2259.39453125
5.004141569137573,54.8,2083.42578125
6.004565477371216,57.9,2114.859375
7.004945516586304,62.1,2149.37890625
8.005358695983887,60.7,2145.484375
9.005743980407715,56.7,2146.16796875
10.006213665008545,60.5,2182.54296875
11.00667929649353,66.0,2247.62109375
12.007062673568726,59.5,2235.35546875
13.007587194442749,57.0,2235.5703125
14.009182929992676,58.9,2239.19921875
15.0098295211792,58.6,2239.671875
16.010440349578857,58.7,2239.66796875
17.011006116867065,64.6,2280.99609375
18.01149868965149,64.7,2346.36328125
19.013201475143433,60.7,2315.6875
20.01396656036377,63.7,2354.59375
21.014537811279297,61.4,2357.2734375
22.018072605133057,62.8,2354.8671875
23.018534183502197,64.7,2356.3984375
24.01891541481018,62.1,2365.859375
25.01931619644165,60.9,2365.8515625
26.019695043563843,61.7,2342.91796875
27.020105123519897,63.3,2368.109375
28.020825624465942,60.8,2369.5703125
29.021291971206665,60.5,2346.26953125
30.02167296409607,62.7,2367.63671875
31.022128105163574,60.2,2368.84765625
32.02250051498413,61.5,2337.7890625
33.022927045822144,63.9,2367.65625
34.023311376571655,59.9,2368.4296875
35.02371573448181,63.0,2348.12109375
36.02451682090759,63.7,2377.375
37.02719759941101,60.8,2379.359375
38.027695178985596,55.4,2346.48046875
39.02817749977112,61.5,2384.71484375
40.028650999069214,62.5,2389.4140625
41.029165744781494,65.1,2373.3125
42.029542684555054,63.5,2397.33984375
43.02991986274719,64.9,2402.10546875
44.03033137321472,61.1,2415.96484375
45.030930519104004,59.5,2415.96484375
46.03131341934204,63.0,2394.19921875
47.03167176246643,60.9,2414.52734375
48.03347063064575,63.2,2395.56640625
49.03396391868591,61.5,2415.93359375
50.03431725502014,65.5,2375.66015625
51.03496599197388,63.4,2403.48046875
52.03538799285889,60.8,2375.98046875
53.035815954208374,64.6,2404.5234375
54.036218881607056,63.7,2389.17578125
55.03663516044617,60.2,2362.4453125
56.03709697723389,62.6,2363.95703125
57.03764081001282,60.6,2376.609375
58.03801512718201,60.8,2376.34375
59.03830361366272,62.4,2352.80078125
60.038707971572876,62.4,2331.734375
61.039079904556274,62.2,2346.2734375
62.039456367492676,63.0,2366.6796875
63.03990721702576,64.4,2366.84375
64.04102993011475,61.0,2327.2890625
65.04187488555908,62.9,2365.5390625
66.0422432422638,63.5,2340.2265625
67.04282760620117,61.9,2367.734375
68.04345321655273,60.5,2337.7109375
69.04396772384644,63.3,2371.21484375
70.04469871520996,63.1,2349.71484375
71.04512333869934,61.2,2369.38671875
72.04551458358765,61.4,2369.83984375
73.04604029655457,59.7,2370.80078125
74.04659724235535,61.2,2340.6328125
75.04700589179993,63.5,2372.75
76.0475082397461,59.6,2373.43359375
77.04790019989014,62.3,2355.3515625
78.05210375785828,62.4,2379.71484375
79.05248141288757,61.2,2358.796875
80.05281043052673,60.1,2376.72265625
81.05318236351013,61.4,2374.984375
82.05355763435364,60.2,2346.3515625
83.05390477180481,60.8,2374.3125
84.05430388450623,62.0,2374.30859375
85.05468273162842,58.4,2333.59765625
86.05506229400635,62.1,2374.4375
87.05543565750122,61.5,2363.16015625
88.05586099624634,59.7,2333.8203125
89.05626034736633,62.1,2372.44140625
90.05665636062622,60.2,2350.55078125
91.05709910392761,60.7,2375.3515625
92.05753684043884,59.8,2348.0234375
93.05809473991394,61.4,2377.61328125
94.05866003036499,61.8,2371.16015625
95.05900263786316,58.0,2333.77734375
96.05942153930664,61.6,2371.2421875
97.059889793396,58.1,2373.2109375
98.06037902832031,59.2,2346.2890625
99.06123757362366,61.4,2373.2265625
100.06167960166931,61.6,2351.1796875
101.06209397315979,61.7,2375.23046875
102.0624508857727,61.9,2374.61328125
103.06286001205444,58.5,2375.84765625
