timestamp,cpu_percent,memory_mb
0.002062559127807617,0.0,1407.1328125
1.0025484561920166,19.0,1572.765625
2.003527879714966,8.4,1654.921875
3.0039267539978027,22.3,2088.1171875
4.0045166015625,34.6,2279.2265625
5.009852647781372,55.3,2103.67578125
6.010435104370117,57.1,2135.65234375
7.010798215866089,64.3,2177.0
8.011378765106201,59.5,2170.65625
9.011815547943115,56.5,2171.10546875
10.012313604354858,61.1,2211.45703125
11.012731075286865,65.6,2275.33984375
12.013159036636353,60.7,2262.046875
13.016700029373169,58.1,2262.07421875
14.01713514328003,57.5,2263.75390625
15.017571449279785,58.4,2265.19921875
16.018090963363647,57.9,2265.66015625
17.01861000061035,64.3,2310.8984375
18.019082069396973,63.5,2375.20703125
19.01987934112549,62.4,2354.03125
20.020272970199585,62.6,2377.171875
21.020631551742554,60.3,2377.41796875
22.021522045135498,62.2,2354.70703125
23.022067308425903,62.6,2377.52734375
24.022553205490112,59.4,2378.2734375
25.023112535476685,58.4,2378.765625
26.02575397491455,60.5,2359.453125
27.026153326034546,63.3,2380.22265625
28.026636600494385,62.3,2380.88671875
29.02695393562317,61.0,2381.51171875
30.02735471725464,59.8,2382.2578125
31.028324365615845,60.5,2344.08203125
32.02956962585449,63.8,2379.28515625
33.03090476989746,62.5,2356.88671875
34.03250765800476,63.4,2381.80859375
35.03311586380005,61.0,2385.4453125
36.033591508865356,59.8,2383.50390625
37.033968687057495,62.6,2331.91796875
38.03475332260132,64.3,2372.27734375
39.03525972366333,64.0,2355.3125
40.03567981719971,63.6,2381.40234375
41.03618931770325,60.0,2381.89453125
42.0378315448761,59.3,2383.140625
43.039398193359375,60.4,2344.26953125
44.03979158401489,64.2,2383.6015625
45.040210247039795,63.3,2358.078125
46.040868282318115,62.9,2382.875
47.041409969329834,59.5,2383.3671875
48.04182028770447,60.1,2387.98828125
49.04222297668457,58.9,2349.05078125
50.042627811431885,61.9,2385.57421875
51.04299187660217,61.7,2362.8046875
52.04344439506531,59.0,2342.76953125
53.043827533721924,62.2,2374.49609375
54.04731321334839,60.7,2354.64453125
55.04773163795471,60.8,2380.890625
56.04809498786926,58.7,2381.6640625
57.0484344959259,57.1,2382.6328125
58.04881930351257,59.1,2341.953125
59.049262046813965,64.2,2377.5078125
60.04966998100281,63.1,2358.6953125
61.05013823509216,62.0,2338.90625
62.05108189582825,61.6,2369.4609375
63.05211567878723,59.5,2354.5625
64.05258011817932,62.2,2359.31640625
65.05316877365112,57.9,2361.4921875
66.05357193946838,56.8,2362.453125
67.05399656295776,60.7,2325.3984375
68.05436897277832,62.9,2366.09375
69.05476689338684,58.9,2376.390625
70.05522060394287,59.2,2376.828125
71.05559825897217,62.6,2370.25390625
72.05599570274353,57.0,2370.78125
73.05638980865479,58.2,2371.21875
74.05676865577698,58.9,2329.94140625
75.05716633796692,60.4,2366.34375
76.05762386322021,58.8,2378.7734375
77.05798316001892,62.3,2360.1015625
78.05840253829956,59.6,2335.0078125
79.05871510505676,60.9,2369.84765625
80.05906867980957,62.1,2345.6484375
81.05941200256348,60.4,2371.2890625
82.0598156452179,59.9,2347.8671875
83.06049132347107,61.4,2372.0390625
84.06085848808289,62.7,2374.60546875
85.06115698814392,59.3,2341.58984375
86.06158542633057,61.5,2374.84375
87.0618805885315,62.6,2373.015625
88.06388592720032,58.9,2336.828125
89.0644326210022,59.4,2377.23046875
90.06486058235168,59.8,2378.00390625
91.06520962715149,62.5,2375.69140625
92.06562757492065,61.1,2343.99609375
93.06599640846252,61.4,2378.23828125
94.06635165214539,62.8,2372.09375
95.06672382354736,56.7,2341.21875
96.06705641746521,61.4,2381.921875
97.06750512123108,59.1,2396.23046875
98.0678014755249,60.4,2362.5
99.06818580627441,61.8,2388.44921875
100.06849765777588,61.1,2367.65625
101.06890416145325,61.9,2389.26171875
102.06924962997437,62.6,2384.91015625
103.0696268081665,59.9,2347.50390625
104.06999611854553,61.5,2382.63671875
105.07035231590271,62.5,2363.98046875
106.07069039344788,61.3,2346.1875
107.07145690917969,62.2,2376.23828125
108.07183265686035,59.9,2386.8671875
109.07223844528198,59.6,2387.33203125
110.07263517379761,61.8,2374.26171875
111.07498931884766,59.7,2387.07421875
112.07535982131958,57.9,2388.0390625
113.07577061653137,58.6,2388.140625
114.07622504234314,60.4,2368.625
115.07919049263,59.2,2386.6328125
116.07989525794983,60.4,2360.02734375
117.0809736251831,62.1,2386.6875
118.08133268356323,61.9,2350.85546875
119.08272218704224,60.4,2375.07421875
120.08312392234802,62.1,2374.6328125
121.08361792564392,59.6,2337.48046875
122.08404016494751,62.1,2376.953125
123.08574724197388,59.1,2379.203125
124.08618235588074,60.5,2349.9609375
125.08657312393188,61.3,2369.15625
126.08691835403442,61.8,2353.53125
127.0873007774353,60.5,2372.50390625
128.08765578269958,59.6,2350.0390625
129.08801651000977,61.9,2378.63671875
130.0884461402893,60.2,2354.6796875
131.08881497383118,62.4,2380.68359375
132.08921098709106,62.8,2380.79296875
133.08961510658264,59.4,2381.7421875
134.09013271331787,59.7,2342.7578125
135.0905032157898,62.5,2379.76171875
136.09082221984863,61.7,2355.80859375
137.09115362167358,61.9,2379.625
138.09150981903076,61.0,2362.0859375
139.09188175201416,60.9,2382.22265625
140.09229922294617,62.6,2378.6953125
141.09260988235474,58.3,2378.68359375
142.09300208091736,58.5,2338.578125
143.09333968162537,61.6,2378.828125
144.0937077999115,59.8,2380.05859375
145.09410071372986,58.4,2380.83203125
146.09479117393494,62.9,2374.859375
147.09535932540894,58.4,2375.6328125
148.09579873085022,58.5,2375.953125
149.09618949890137,59.3,2337.078125
150.09701323509216,61.0,2375.87890625
151.09772634506226,61.0,2354.96484375
152.09814476966858,60.6,2377.6484375
153.09851336479187,59.1,2338.16015625
154.0988998413086,62.2,2378.11328125
155.09930181503296,61.0,2347.5859375
156.0999231338501,60.0,2377.5390625
157.10030508041382,58.6,2337.578125
158.10074877738953,62.5,2378.390625
159.10110306739807,61.8,2352.79296875
160.10150527954102,62.8,2376.21484375
161.1020085811615,61.2,2357.18359375
162.10247588157654,61.8,2381.40234375
163.10283756256104,63.1,2380.25390625
164.10401439666748,58.9,2381.46875
165.10436415672302,57.7,2381.9296875
166.10662627220154,57.4,2382.69140625
167.10704612731934,62.0,2362.00390625
168.10744380950928,60.0,2378.4296875
169.1078019142151,62.6,2380.16015625
170.10822200775146,59.3,2345.61328125
171.10861587524414,60.5,2380.84375
172.10900568962097,64.2,2379.2890625
173.1094081401825,57.7,2381.75390625
174.1099784374237,58.0,2383.01953125
175.1102888584137,59.9,2345.88671875
176.11062932014465,62.1,2380.4609375
177.11126565933228,59.7,2359.1875
178.11406064033508,61.4,2386.671875
179.11439776420593,58.9,2348.0859375
180.11478304862976,65.2,2388.1328125
181.11521220207214,62.1,2359.81640625
182.11562252044678,60.8,2384.765625
183.11599397659302,61.3,2366.25
184.11638498306274,59.9,2383.43359375
185.11691308021545,63.6,2384.75390625
186.11728429794312,60.9,2356.7890625
187.11768555641174,61.1,2384.53125
188.11845993995667,61.2,2363.546875
189.11887788772583,61.9,2388.7109375
190.1196370124817,62.5,2366.98828125
191.12005758285522,62.3,2386.609375
192.12042450904846,62.4,2381.62890625
193.12093114852905,59.8,2351.65625
194.12132692337036,62.9,2381.98828125
195.12177920341492,61.9,2375.33203125
196.12212491035461,59.4,2341.96484375
197.122549533844,62.8,2383.38671875
198.12299752235413,59.8,2384.38671875
199.1233868598938,59.3,2385.11328125
200.12473440170288,63.6,2383.90234375
201.1251039505005,60.2,2384.875
202.1255452632904,59.7,2345.046875
203.1258900165558,62.6,2382.7578125
204.1264362335205,59.6,2380.26171875
205.12678408622742,59.8,2380.48046875
206.12726974487305,61.8,2378.76171875
207.12778782844543,59.3,2379.52734375
208.12839794158936,59.1,2380.12109375
209.12878370285034,60.7,2367.55078125
210.129243850708,60.0,2381.66015625
211.12975907325745,58.2,2381.66015625
212.13043451309204,61.0,2360.9453125
213.1307725906372,61.1,2378.609375
214.13121151924133,59.9,2342.95703125
215.13161635398865,62.9,2382.87109375
216.13198471069336,62.2,2362.734375
217.13241267204285,60.2,2382.15234375
218.13293075561523,58.8,2342.046875
219.13331413269043,59.4,2343.28515625
220.13374757766724,60.6,2343.23046875
221.1358699798584,59.0,2344.0546875
222.1362180709839,59.1,2344.07421875
223.13891100883484,59.1,2344.79296875
