timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
11.896000,-0.000000,-0.000000,0.115133,0.002567,-0.001857,0.089671,0.003168,0.025461
11.949000,-0.000000,-0.000000,0.141048,0.001627,-0.002543,0.107557,0.003019,0.033491
11.998000,-0.000000,-0.000000,0.158496,0.001627,-0.002543,0.128759,0.003019,0.029737
12.049000,-0.000000,-0.000000,0.186840,0.002090,-0.002842,0.146075,0.003528,0.040765
12.098000,-0.000000,-0.000000,0.207336,0.002090,-0.002842,0.170023,0.003528,0.037313
12.148000,-0.000000,-0.000000,0.240480,0.002046,-0.005040,0.198072,0.005439,0.042408
12.196000,-0.000000,-0.000000,0.263520,0.002046,-0.005040,0.225195,0.005439,0.038325
12.248000,-0.000000,-0.000000,0.298080,0.001230,-0.005355,0.253928,0.005494,0.044152
12.299000,-0.000000,0.000000,0.321120,0.001230,-0.005355,0.283304,0.005494,0.037816
12.348000,-0.000000,0.000000,0.356957,0.001965,-0.006353,0.308735,0.006650,0.048222
12.399000,-0.000000,-0.000000,0.382445,0.001965,-0.006353,0.340032,0.006650,0.042412
12.449000,-0.000000,0.000000,0.423077,0.001328,-0.005958,0.366240,0.006104,0.056837
12.497000,-0.000000,0.000000,0.451765,0.001328,-0.005958,0.399513,0.006104,0.052252
12.547000,-0.000000,-0.000000,0.497197,0.000043,-0.007377,0.435762,0.007377,0.061434
12.596000,-0.000000,0.000000,0.528976,0.000043,-0.007377,0.473614,0.007377,0.055362
12.648000,-0.000000,-0.000000,0.576976,0.000244,-0.008206,0.511106,0.008209,0.065870
12.698000,-0.000000,-0.000000,0.608976,0.000244,-0.008206,0.551106,0.008209,0.057870
12.747000,-0.000000,-0.000000,0.656976,-0.001055,-0.009679,0.595614,0.009736,0.061362
12.799000,0.000000,0.000000,0.704976,-0.001055,-0.009679,0.637214,0.009736,0.067762
12.848000,0.000000,0.000000,0.736976,0.001624,-0.012137,0.672976,0.012246,0.064000
12.899000,0.000000,0.000000,0.784976,0.001624,-0.012137,0.713776,0.012246,0.071200
12.949000,0.000000,0.000000,0.816976,0.001121,-0.012229,0.757815,0.012280,0.059161
12.996000,-0.000000,0.000000,0.848976,0.001121,-0.012229,0.795415,0.012280,0.053561
13.048000,0.000205,0.000251,0.896976,-0.000052,-0.013673,0.841686,0.013926,0.055290
13.077000,0.000870,0.001116,0.928894,0.000347,-0.013225,0.864882,0.014351,0.064011
13.077000,0.002683,0.003677,0.976174,0.000347,-0.013225,0.864882,0.017063,0.111292
13.140000,0.007530,0.011528,1.052246,-0.001065,-0.012075,0.919892,0.025119,0.132354
13.449000,0.021631,0.041531,1.195126,0.016620,0.020023,1.165378,0.022083,0.029748
13.498000,0.024470,0.049033,1.223044,0.020426,0.029082,1.199577,0.020356,0.023467
13.546000,0.028392,0.060607,1.264217,0.021467,0.029879,1.233596,0.031498,0.030621
13.596000,0.030987,0.069195,1.289975,0.025054,0.040464,1.267186,0.029337,0.022789
13.647000,0.034706,0.083044,1.326204,0.029526,0.052402,1.304794,0.031076,0.021411
13.696000,0.036959,0.092529,1.348763,0.032563,0.063949,1.333654,0.028917,0.015108
13.747000,0.040003,0.107090,1.380176,0.036525,0.074203,1.369042,0.033070,0.011134
13.747000,0.042663,0.122045,1.408757,0.036525,0.074203,1.369042,0.048234,0.039715
13.800000,0.043466,0.127102,1.417612,0.038988,0.087425,1.395945,0.039928,0.021667
13.896000,0.045651,0.142542,1.442305,0.040277,0.112751,1.445288,0.030271,0.002982
13.945000,0.047509,0.158306,1.464086,0.040367,0.126809,1.470781,0.032297,0.006695
13.945000,0.049072,0.174373,1.483308,0.040367,0.126809,1.470781,0.048354,0.012526
13.945000,0.049526,0.179746,1.489587,0.040367,0.126809,1.470781,0.053724,0.018805
14.010000,0.050334,0.190505,1.502097,0.041924,0.144231,1.493216,0.047032,0.008881
